上海交通大学
广东省教育厅存在其他
	中危:22个
	高危:2个
	低危:2个
	严重:2个
	总数:28个
	SQL:0个
	CSRF:0个
	SSRF:0个
	XSS:0个
	代码执行:0个
	其他:28个
	命令执行:0个
	垂直权限:0个
	弱口令:0个
	敏感信息:0个
	文件上传:0个
	水平权限:0个
	点击劫持:0个
西南交通大学
	低危:22个
	中危:6个
	总数:28个
	SQL:1个
	CSRF:0个
	SSRF:0个
	XSS:2个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:0个
	弱口令:7个
	敏感信息:17个
	文件上传:0个
	水平权限:1个
	点击劫持:0个
中国政法大学
	中危:9个
	低危:13个
	严重:1个
	高危:4个
	总数:27个
	SQL:2个
	CSRF:0个
	SSRF:1个
	XSS:2个
	代码执行:2个
	其他:0个
	命令执行:1个
	垂直权限:1个
	弱口令:13个
	敏感信息:3个
	文件上传:2个
	水平权限:0个
	点击劫持:0个
对外经济贸易大学
	中危:5个
	低危:22个
	总数:27个
	SQL:1个
	CSRF:0个
	SSRF:1个
	XSS:1个
	代码执行:0个
	其他:0个
	命令执行:0个
	垂直权限:0个
	弱口令:8个
	敏感信息:14个
	文件上传:1个
